subject,relation,object
Food Pantry (Mount Vernon Manor Community Development Corporation),category,FoodPantry
Food Pantry (Mount Vernon Manor Community Development Corporation),cost,Free
Food Pantry (Mount Vernon Manor Community Development Corporation),service type,Food
Food Pantry (Mount Vernon Manor Community Development Corporation),postalCode,"""19104"""
Food Pantry (Mount Vernon Manor Community Development Corporation),url,"""None"""
Food Pantry (Mount Vernon Manor Community Development Corporation),url,"""https://www.facebook.com/mountvernonmanorcdc/"""
Food Pantry (Mount Vernon Manor Community Development Corporation),identifier,"""Food Pantry (Mount Vernon Manor Community Development Corporation)_5980171794251776"""
Food Pantry (Mount Vernon Manor Community Development Corporation),name,""""""
Food Pantry (Mount Vernon Manor Community Development Corporation),name,"""Food Pantry (Mount Vernon Manor Community Development Corporation)"""
Food Pantry (Mount Vernon Manor Community Development Corporation),hasMap,XMLSchema#anyUri
Food Pantry (Mount Vernon Manor Community Development Corporation),areaServed,"""This program covers residents of the following cities: Philadelphia, PA."""
Food Pantry (Mount Vernon Manor Community Development Corporation),provider,Food Pantry (Mount Vernon Manor Community Development Corporation)
Food Pantry (Mount Vernon Manor Community Development Corporation),address,"""631 North 39th Street, Philadelphia, PA 19104"""
Food Pantry (Mount Vernon Manor Community Development Corporation),longitude,XMLSchema#decimal
Food Pantry (Mount Vernon Manor Community Development Corporation),availableChannel,AB-Food Pantry (Mount Vernon Manor Community Development Corporation)
Food Pantry (Mount Vernon Manor Community Development Corporation),availableChannel,P-Food Pantry (Mount Vernon Manor Community Development Corporation)
Food Pantry (Mount Vernon Manor Community Development Corporation),containedInPlace,19104
Food Pantry (Mount Vernon Manor Community Development Corporation),description,Food Pantry (Mount Vernon Manor Community Development Corporation)
Food Pantry (Mount Vernon Manor Community Development Corporation),telephone,"""tel:+1-215-475-9492"""
Food Pantry (Mount Vernon Manor Community Development Corporation),text,"""The food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs"""
Food Pantry (Mount Vernon Manor Community Development Corporation),xmlschema11-2#time,"""Monday Closed"
Food Pantry (Mount Vernon Manor Community Development Corporation),xmlschema11-2#time,"""Thursday Closed"
Food Pantry (Mount Vernon Manor Community Development Corporation),xmlschema11-2#time,"""Wednesday from 09:00 to 11:00"""
Food Pantry (Mount Vernon Manor Community Development Corporation),xmlschema11-2#time,"""Tuesday Closed"
Food Pantry (Mount Vernon Manor Community Development Corporation),xmlschema11-2#time,"""Saturday Closed"
Food Pantry (Mount Vernon Manor Community Development Corporation),xmlschema11-2#time,"""Friday Closed"
Food Pantry (Mount Vernon Manor Community Development Corporation),xmlschema11-2#time,"""Sunday Closed"
Food Pantry (Mount Vernon Manor Community Development Corporation),conditionsOfAccess,"""Anyone can access this program."""
Food Pantry (Saint Paul's Evangelical Lutheran Church),latitude,40.0414451
Food Pantry (Saint Paul's Evangelical Lutheran Church),cost,Free
Food Pantry (Saint Paul's Evangelical Lutheran Church),audience,AllAges
Food Pantry (Saint Paul's Evangelical Lutheran Church),category,FoodPantry
Food Pantry (Saint Paul's Evangelical Lutheran Church),audience,Families
Food Pantry (Saint Paul's Evangelical Lutheran Church),category,FoodPantry
Food Pantry (Saint Paul's Evangelical Lutheran Church),audience,AnyoneInNeed
Food Pantry (Saint Paul's Evangelical Lutheran Church),language,English
Food Pantry (Saint Paul's Evangelical Lutheran Church),availability,Available
Food Pantry (Saint Paul's Evangelical Lutheran Church),audience,Individuals
Food Pantry (Saint Paul's Evangelical Lutheran Church),service type,Food
Food Pantry (Saint Paul's Evangelical Lutheran Church),postalCode,"""19120"""
Food Pantry (Saint Paul's Evangelical Lutheran Church),url,"""None"""
Food Pantry (Saint Paul's Evangelical Lutheran Church),identifier,"""Food Pantry (Saint Paul's Evangelical Lutheran Church)_6117146080575488"""
Food Pantry (Saint Paul's Evangelical Lutheran Church),name,"""Food Pantry (Saint Paul's Evangelical Lutheran Church)"""
Food Pantry (Saint Paul's Evangelical Lutheran Church),name,""""""
Food Pantry (Saint Paul's Evangelical Lutheran Church),hasMap,XMLSchema#anyUri
Food Pantry (Saint Paul's Evangelical Lutheran Church),areaServed,"""This program covers residents of the following counties: Philadelphia County, PA."""
Food Pantry (Saint Paul's Evangelical Lutheran Church),provider,Food Pantry (Saint Paul's Evangelical Lutheran Church)
Food Pantry (Saint Paul's Evangelical Lutheran Church),address,"""5900 North 5th Street, Philadelphia, PA 19120"""
Food Pantry (Saint Paul's Evangelical Lutheran Church),longitude,XMLSchema#decimal
Food Pantry (Saint Paul's Evangelical Lutheran Church),availableChannel,AB-Food Pantry (Saint Paul's Evangelical Lutheran Church)
Food Pantry (Saint Paul's Evangelical Lutheran Church),availableChannel,P-Food Pantry (Saint Paul's Evangelical Lutheran Church)
Food Pantry (Saint Paul's Evangelical Lutheran Church),containedInPlace,19120
Food Pantry (Saint Paul's Evangelical Lutheran Church),description,Food Pantry (Saint Paul's Evangelical Lutheran Church)
Food Pantry (Saint Paul's Evangelical Lutheran Church),telephone,"""tel:+1-215-424-4800"""
Food Pantry (Saint Paul's Evangelical Lutheran Church),text,"""Saint Paul's Evangelical Lutheran Church helps alleviate hunger in the community in an environment of respect, care and hospitality.This program provides:- Foods to meet basic nutritional needsPlease call for any updated information."""
Food Pantry (Saint Paul's Evangelical Lutheran Church),xmlschema11-2#time,"""Wednesday from 09:00 to 12:00"""
Food Pantry (Saint Paul's Evangelical Lutheran Church),xmlschema11-2#time,"""Monday from 09:00 to 12:00"""
Food Pantry (Saint Paul's Evangelical Lutheran Church),xmlschema11-2#time,"""Saturday Closed"
Food Pantry (Saint Paul's Evangelical Lutheran Church),xmlschema11-2#time,"""Thursday Closed"
Food Pantry (Saint Paul's Evangelical Lutheran Church),xmlschema11-2#time,"""Sunday Closed"
Food Pantry (Saint Paul's Evangelical Lutheran Church),xmlschema11-2#time,"""Friday Closed"
Food Pantry (Saint Paul's Evangelical Lutheran Church),xmlschema11-2#time,"""Tuesday Closed"
Food Pantry (Saint Paul's Evangelical Lutheran Church),conditionsOfAccess,"""Anyone can access this program."""
Food Cupboardby (St. Peter's Church),latitude,39.9435671
Food Cupboardby (St. Peter's Church),audience,AllAges
Food Cupboardby (St. Peter's Church),audience,Individuals
Food Cupboardby (St. Peter's Church),category,FoodPantry
Food Cupboardby (St. Peter's Church),cost,Free
Food Cupboardby (St. Peter's Church),language,English
Food Cupboardby (St. Peter's Church),availability,Available
Food Cupboardby (St. Peter's Church),audience,Families
Food Cupboardby (St. Peter's Church),audience,AnyoneInNeed
Food Cupboardby (St. Peter's Church),category,FoodPantry
Food Cupboardby (St. Peter's Church),service type,Food
Food Cupboardby (St. Peter's Church),postalCode,"""19106"""
Food Cupboardby (St. Peter's Church),url,"""https://www.facebook.com/stpetersphila"""
Food Cupboardby (St. Peter's Church),identifier,"""Food Cupboardby (St. Peter's Church)_4674818478964736"""
Food Cupboardby (St. Peter's Church),name,""""""
Food Cupboardby (St. Peter's Church),name,"""Food Cupboardby (St. Peter's Church)"""
Food Cupboardby (St. Peter's Church),hasMap,XMLSchema#anyUri
Food Cupboardby (St. Peter's Church),areaServed,"""This program covers residents of the following cities: Philadelphia, PA."""
Food Cupboardby (St. Peter's Church),provider,Food Cupboardby (St. Peter's Church)
Food Cupboardby (St. Peter's Church),address,"""313 Pine Street, Philadelphia, PA 19106"""
Food Cupboardby (St. Peter's Church),longitude,XMLSchema#decimal
Food Cupboardby (St. Peter's Church),availableChannel,AB-Food Cupboardby (St. Peter's Church)
Food Cupboardby (St. Peter's Church),availableChannel,P-Food Cupboardby (St. Peter's Church)
Food Cupboardby (St. Peter's Church),containedInPlace,19106
Food Cupboardby (St. Peter's Church),description,Food Cupboardby (St. Peter's Church)
Food Cupboardby (St. Peter's Church),telephone,"""tel:+1-215-925-5968"""
Food Cupboardby (St. Peter's Church),text,"""The Food Cupboard provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs"""
Food Cupboardby (St. Peter's Church),xmlschema11-2#time,"""Monday from 08:30 to 16:00"""
Food Cupboardby (St. Peter's Church),xmlschema11-2#time,"""Wednesday from 08:00 to 16:00"""
Food Cupboardby (St. Peter's Church),xmlschema11-2#time,"""Saturday Closed"
Food Cupboardby (St. Peter's Church),xmlschema11-2#time,"""Thursday from 08:00 to 16:00"""
Food Cupboardby (St. Peter's Church),xmlschema11-2#time,"""Friday from 08:00 to 16:00"""
Food Cupboardby (St. Peter's Church),xmlschema11-2#time,"""Sunday from 08:00 to 16:00"""
Food Cupboardby (St. Peter's Church),xmlschema11-2#time,"""Tuesday from 08:00 to 16:00"""
Food Cupboardby (St. Peter's Church),conditionsOfAccess,"""Anyone can access this program."""
Food Pantry (Golden Star Baptist Church),latitude,39.9807777
Food Pantry (Golden Star Baptist Church),audience,Families
Food Pantry (Golden Star Baptist Church),availability,Available
Food Pantry (Golden Star Baptist Church),category,FoodPantry
Food Pantry (Golden Star Baptist Church),audience,AllAges
Food Pantry (Golden Star Baptist Church),cost,Free
Food Pantry (Golden Star Baptist Church),category,FoodPantry
Food Pantry (Golden Star Baptist Church),audience,AnyoneInNeed
Food Pantry (Golden Star Baptist Church),language,English
Food Pantry (Golden Star Baptist Church),audience,Individuals
Food Pantry (Golden Star Baptist Church),service type,Food
Food Pantry (Golden Star Baptist Church),postalCode,"""19121"""
Food Pantry (Golden Star Baptist Church),url,"""None"""
Food Pantry (Golden Star Baptist Church),identifier,"""Food Pantry (Golden Star Baptist Church)_6526637829783552"""
Food Pantry (Golden Star Baptist Church),name,""""""
Food Pantry (Golden Star Baptist Church),name,"""Food Pantry (Golden Star Baptist Church)"""
Food Pantry (Golden Star Baptist Church),hasMap,XMLSchema#anyUri
Food Pantry (Golden Star Baptist Church),areaServed,"""This program covers residents of the following cities: Philadelphia, PA."""
Food Pantry (Golden Star Baptist Church),provider,Food Pantry (Golden Star Baptist Church)
Food Pantry (Golden Star Baptist Church),address,"""1635 North 27th Street, Philadelphia, PA 19121"""
Food Pantry (Golden Star Baptist Church),longitude,XMLSchema#decimal
Food Pantry (Golden Star Baptist Church),availableChannel,AB-Food Pantry (Golden Star Baptist Church)
Food Pantry (Golden Star Baptist Church),availableChannel,P-Food Pantry (Golden Star Baptist Church)
Food Pantry (Golden Star Baptist Church),containedInPlace,19121
Food Pantry (Golden Star Baptist Church),description,Food Pantry (Golden Star Baptist Church)
Food Pantry (Golden Star Baptist Church),telephone,"""tel:+1-215-769-0623"""
Food Pantry (Golden Star Baptist Church),text,"""GSBC offers a Food Pantry for individuals or families who are food insecure and are in need of assistance meeting their nutritional needs. This program provides: - Food to meet your basic nutritional needs"""
Food Pantry (Golden Star Baptist Church),xmlschema11-2#time,"""Tuesday from 08:00 to 17:00"""
Food Pantry (Golden Star Baptist Church),xmlschema11-2#time,"""Thursday from 08:00 to 17:00"""
Food Pantry (Golden Star Baptist Church),xmlschema11-2#time,"""Sunday Closed"
Food Pantry (Golden Star Baptist Church),xmlschema11-2#time,"""Saturday Closed"
Food Pantry (Golden Star Baptist Church),xmlschema11-2#time,"""Friday from 08:00 to 17:00"""
Food Pantry (Golden Star Baptist Church),xmlschema11-2#time,"""Wednesday from 08:00 to 17:00"""
Food Pantry (Golden Star Baptist Church),xmlschema11-2#time,"""Monday from 08:00 to 17:00"""
Food Pantry (Golden Star Baptist Church),conditionsOfAccess,"""Anyone can access this program."""
Food Pantry (African Cultural Alliance of NorthAMerica Inc.),latitude,39.938005
Food Pantry (African Cultural Alliance of NorthAMerica Inc.),audience,Individuals
Food Pantry (African Cultural Alliance of NorthAMerica Inc.),availability,Available
Food Pantry (African Cultural Alliance of NorthAMerica Inc.),audience,LowIncome
Food Pantry (African Cultural Alliance of NorthAMerica Inc.),audience,LimitedEnglish
Food Pantry (African Cultural Alliance of NorthAMerica Inc.),cost,Free
Food Pantry (African Cultural Alliance of NorthAMerica Inc.),audience,Families
Food Pantry (African Cultural Alliance of NorthAMerica Inc.),audience,Immigrants
Food Pantry (African Cultural Alliance of NorthAMerica Inc.),audience,Refugees
Food Pantry (African Cultural Alliance of NorthAMerica Inc.),category,FoodPantry
Food Pantry (African Cultural Alliance of NorthAMerica Inc.),language,English
Food Pantry (African Cultural Alliance of NorthAMerica Inc.),audience,AllAges
Food Pantry (African Cultural Alliance of NorthAMerica Inc.),category,FoodPantry
Food Pantry (African Cultural Alliance of NorthAMerica Inc.),service type,Food
Food Pantry (African Cultural Alliance of NorthAMerica Inc.),postalCode,"""19143"""
Food Pantry (African Cultural Alliance of NorthAMerica Inc.),url,"""https://www.facebook.com/ACANA.Philadelphia"""
